HITId,AssignmentId,startphrase,ending1,ending2,labels,valid
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3TYCR1GOTDTA3MXKY4RDYP77YWMLZ2,The new product possessed the creativity of Andy Warhol's artistry.,The new product is highly original and forward-thinking.,The new product is conventional and kitschy.,1,0
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3UNH76FOCTFU4E502UQ9KVDUS8NYM7,The snow looked like a soft white blanket,The snow looked pretty,The snow looked dangerous,0,0
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3UNH76FOCTFU4E502UQ9KVDUS8NYM7,The snow looked like an endless sheet of white,The snow looked pretty,The snow looked dangerous,1,0
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3UNH76FOCTFU4E502UQ9KVDUS8NYM7,Her eyes were like two sparkling emeralds,her eyes were bright green,her eyes were blue,0,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3UNH76FOCTFU4E502UQ9KVDUS8NYM7,Her eyes were like the waves of the ocean,her eyes were bright green,her eyes were blue,1,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3UNH76FOCTFU4E502UQ9KVDUS8NYM7,The air felt like knives against her skin,the air was so freezing it hurt,the air was hot and humid,0,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3UNH76FOCTFU4E502UQ9KVDUS8NYM7,The air felt like swimming in a warm pool,the air was so freezing it hurt,the air was hot and humid,1,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3F0BG9B9MQXBJBYDYOOK1DG4XJV7Y8,The cookies are tasty as pie,The cookies taste good,The cookies taste bad,0,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3F0BG9B9MQXBJBYDYOOK1DG4XJV7Y8,The cookies are tasty as rotten milk,The cookies taste good,The cookies taste bad,1,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3F0BG9B9MQXBJBYDYOOK1DG4XJV7Y8,His stomach was as loud as thunder,His stomach was loud,His stomach was quiet,0,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3F0BG9B9MQXBJBYDYOOK1DG4XJV7Y8,His stomach was as loud as a moment of silence,His stomach was loud,His stomach was quiet,1,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3F0BG9B9MQXBJBYDYOOK1DG4XJV7Y8,She was as sad as a hungry baby,She was sad,She was happy,0,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3F0BG9B9MQXBJBYDYOOK1DG4XJV7Y8,She was as sad as a child on Christmas morning.,She was sad,She was happy,1,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,34T446B1C1OKYXXOHXLMP7EYMH9C07,The ice cream is as delicious as sawdust.,The ice cream tastes terrible.,The ice cream tastes wonderful.,0,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,34T446B1C1OKYXXOHXLMP7EYMH9C07,The ice cream is as delicious as Sunny Delight.,The ice cream tastes terrible.,The ice cream tastes wonderful.,1,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,34T446B1C1OKYXXOHXLMP7EYMH9C07,The meal smelled like a dumpster fire.,The meal smelled terrible.,The meal smelled delicious.,0,0
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,34T446B1C1OKYXXOHXLMP7EYMH9C07,The meal smelled like angels singing on Christmas day.,The meal smelled terrible.,The meal smelled delicious.,1,0
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,34T446B1C1OKYXXOHXLMP7EYMH9C07,The child was as pretty as the dog poop on my shoe.,The child was ugly.,The child was beautiful.,0,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,34T446B1C1OKYXXOHXLMP7EYMH9C07,The child was as pretty as the flower that blooms once per year.,The child was ugly.,The child was beautiful.,1,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,36AHBNMV1SMR0KZNP1R615Q0JUTDY2,The dish is as tasty as a pair of gym shorts,The meal is disgusting.,The meal is delicious.,0,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,36AHBNMV1SMR0KZNP1R615Q0JUTDY2,The dish is as tasty as a Michelin starred meal,The meal is disgusting.,The meal is delicious.,1,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,36AHBNMV1SMR0KZNP1R615Q0JUTDY2,The TV show is as boring as a college physics class,The TV show is extremely boring.,The TV show is really interesting.,0,0
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,36AHBNMV1SMR0KZNP1R615Q0JUTDY2,The TV show is as boring as a soap opera,The TV show is extremely boring.,The TV show is really interesting.,1,0
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,36AHBNMV1SMR0KZNP1R615Q0JUTDY2,The girl's ego is as fragile as an egg yolk,The girl's feelings are easily hurt.,The girl's ego is solid.,0,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,36AHBNMV1SMR0KZNP1R615Q0JUTDY2,The girl's ego is as fragile as a rock,The girl's feelings are easily hurt.,The girl's ego is solid.,1,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3R2PKQ87NXI8EEQVYC46Y7J62TTIMX,She is a California Wildfire.,She is destructive.,She is helpful.,0,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3R2PKQ87NXI8EEQVYC46Y7J62TTIMX,She is a Sunday rain.,She is destructive.,She is helpful.,1,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3R2PKQ87NXI8EEQVYC46Y7J62TTIMX,The lecture was Star Wars: the Phantom Menace.,The lecture was boring.,The lecture was exciting.,0,0
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3R2PKQ87NXI8EEQVYC46Y7J62TTIMX,The lecture was Star Wars: Rogue One.,The lecture was boring.,The lecture was exciting.,1,0
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3R2PKQ87NXI8EEQVYC46Y7J62TTIMX,He is a dice missing a side.,His is unlucky.,He is lucky.,0,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3R2PKQ87NXI8EEQVYC46Y7J62TTIMX,He is a full bag of dice.,His is unlucky.,He is lucky.,1,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3ERMJ6L4DZ2BPU9ZFL097ITXO9J7MK,The panda has the spots of a kid with chickenpox,The panda is very spotted,The panda lacks spots,0,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3ERMJ6L4DZ2BPU9ZFL097ITXO9J7MK,The panda has the spots of a rubber duck,The panda is very spotted,The panda lacks spots,1,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3ERMJ6L4DZ2BPU9ZFL097ITXO9J7MK,He has the hearing of a vampire bat,He has good hearing,His hearing is very poor,0,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3ERMJ6L4DZ2BPU9ZFL097ITXO9J7MK,He has the hearing of a fossilized earthworm,He has good hearing,His hearing is very poor,1,1
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3ERMJ6L4DZ2BPU9ZFL097ITXO9J7MK,Her nails have the sharpness of Joan River's wit,Her nails are sharp,Her nails lack sharpness,0,0
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3ERMJ6L4DZ2BPU9ZFL097ITXO9J7MK,Her nails have the sharpness of a soggy bowl of cereal,Her nails are sharp,Her nails lack sharpness,1,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3JRJSWSMQIVVCNGZWB90HTC89V3E39,Success in life is like a casino.,Success in life is mostly based on luck.,Success in life is mostly based on skill.,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3JRJSWSMQIVVCNGZWB90HTC89V3E39,Success in life is like poker.,Success in life is mostly based on luck.,Success in life is mostly based on skill.,1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3JRJSWSMQIVVCNGZWB90HTC89V3E39,HITs from certain requesters on mturk are like catching fish.,"HITs from some requesters on mturk are good and you keep them, and some other times the same requester's HITs are bad and you throw them back.","HITs from some requesters on mturk are like working an assembly line, because their HITs are always of the same quality.",0,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3JRJSWSMQIVVCNGZWB90HTC89V3E39,HITs from certain requesters on mturk are like working an assembly line.,"HITs from some requesters on mturk are good and you keep them, and some other times the same requester's HITs are bad and you throw them back.","HITs from some requesters on mturk are like working an assembly line, because their HITs are always of the same quality.",1,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3JRJSWSMQIVVCNGZWB90HTC89V3E39,Learning a sport is like riding a bike.,Once you learn a sport you never forget it.,"Without constant practice and sharpening your skills, your ability in a sport will continuously decline.",0,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3JRJSWSMQIVVCNGZWB90HTC89V3E39,Learning a sport is like learning a language.,Once you learn a sport you never forget it.,"Without constant practice and sharpening your skills, your ability in a sport will continuously decline.",1,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3G2UL9A02EO90RO7S5TSIMWBX1L76A,The book had the sophistication of a knock-knock joke,The book is simplistic,The book has depth,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3G2UL9A02EO90RO7S5TSIMWBX1L76A,The book had the sophistication of a poem by Keats,The book is simplistic,The book has depth,1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3G2UL9A02EO90RO7S5TSIMWBX1L76A,Her explanation defied credibility,Her explanation was implausible,Her explanation was creditable,0,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3G2UL9A02EO90RO7S5TSIMWBX1L76A,Her explanation made sense,Her explanation was implausible,Her explanation was creditable,1,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3G2UL9A02EO90RO7S5TSIMWBX1L76A,Her glance was keen,She was observant,She was out of it,0,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3G2UL9A02EO90RO7S5TSIMWBX1L76A,Her glance was vacant,She was observant,She was out of it,1,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3EQHHY4HQT2WAGZUGPNHWTV41G45GL,The singer's voice has the range of a rubber band,The singer has a small singing range,The singer has a very wide singing range,0,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3EQHHY4HQT2WAGZUGPNHWTV41G45GL,The singer's voice has the range of an arrow,The singer has a small singing range,The singer has a very wide singing range,1,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3EQHHY4HQT2WAGZUGPNHWTV41G45GL,The argument is as clear as pea soup,The argument is not clear,The argument is very clear,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3EQHHY4HQT2WAGZUGPNHWTV41G45GL,The argument is as clear as a drop of water,The argument is not clear,The argument is very clear,1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3EQHHY4HQT2WAGZUGPNHWTV41G45GL,The chili is as hot as El Paso in summer.,The chili is very hot.,The chili is not hot at all.,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3EQHHY4HQT2WAGZUGPNHWTV41G45GL,The chili is as hot as a snowball.,The chili is very hot.,The chili is not hot at all.,1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3LPW2N6LKUCFFY0P0UCY08WVAPQ5UU,Life is as long as the Great Wall of China,Life is long,Life is short,0,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3LPW2N6LKUCFFY0P0UCY08WVAPQ5UU,Life is as long as a bee's life,Life is long,Life is short,1,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3LPW2N6LKUCFFY0P0UCY08WVAPQ5UU,His gambling problem is as big as North America,His gambling problem is big,His gambling problem is small,0,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3LPW2N6LKUCFFY0P0UCY08WVAPQ5UU,His gambling problem is as big as an ant.,His gambling problem is big,His gambling problem is small,1,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3LPW2N6LKUCFFY0P0UCY08WVAPQ5UU,The tree was as old as a dinosaur,The tree was old,The tree was young,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3LPW2N6LKUCFFY0P0UCY08WVAPQ5UU,The tree was as old as a newborn baby,The tree was old,The tree was young,1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,324G5B4FB4IEMG2SQGDB9LMKL6O078,This life is a raging storm,This life is a crazy place to live in.,"This life is filled with good and bad things, happy and sad moments.",0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,324G5B4FB4IEMG2SQGDB9LMKL6O078,This life is a merry-go-round,This life is a crazy place to live in.,"This life is filled with good and bad things, happy and sad moments.",1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,324G5B4FB4IEMG2SQGDB9LMKL6O078,Mr. Edward wife is a goddess,"Mr. Edward wife is a very good, gentle and kind-hearted person","Mr. Edward wife is a crazy, stupid or an annoying person",0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,324G5B4FB4IEMG2SQGDB9LMKL6O078,Mr. Edward wife is a  mad cow,"Mr. Edward wife is a very good, gentle and kind-hearted person","Mr. Edward wife is a crazy, stupid or an annoying person",1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,324G5B4FB4IEMG2SQGDB9LMKL6O078,He divorced his wife because she became a mountain,He divorced his wife because she became stagnant and uninteresting.,He divorced his wife because she became very busy,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,324G5B4FB4IEMG2SQGDB9LMKL6O078,He divorced his wife because she became a drilling machine,He divorced his wife because she became stagnant and uninteresting.,He divorced his wife because she became very busy,1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3ZDAD0O1T2N9H45A6V5JNV1DKAATXI,Her personality is as interesting as a New York Times headline,She has an interesting personality.,She has no personality.,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3ZDAD0O1T2N9H45A6V5JNV1DKAATXI,Her personality is as interesting as a grocery list,She has an interesting personality.,She has no personality.,1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3ZDAD0O1T2N9H45A6V5JNV1DKAATXI,The homework assignment caught my attention as much as a billboard sign,The homework assignment commanded my attention.,The homework assignment didn't catch my attention at all.,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3ZDAD0O1T2N9H45A6V5JNV1DKAATXI,The homework assignment caught my attention as much as a paperclip,The homework assignment commanded my attention.,The homework assignment didn't catch my attention at all.,1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3ZDAD0O1T2N9H45A6V5JNV1DKAATXI,My teacher's lecture was as engaging as a breaking news clip,My teacher's lecture really interested me.,My teacher's lecture was very boring.,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3ZDAD0O1T2N9H45A6V5JNV1DKAATXI,My teacher's lecture was as engaging as a toothpaste commercial,My teacher's lecture really interested me.,My teacher's lecture was very boring.,1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3PS7W85Z80CJG8NC3FZ57SFVDDW9T4,The quality of life for him was like A bum out in the rain,His quality of life was bad,His quality of life was bad,0,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3PS7W85Z80CJG8NC3FZ57SFVDDW9T4,The quality of life for him was like A prince in a luxury suite,His quality of life was bad,His quality of life was bad,1,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3PS7W85Z80CJG8NC3FZ57SFVDDW9T4,The casino had the ambiance of A dirty junkyard,The casino had a bad atmosphere,The casino had a good atmosphere,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3PS7W85Z80CJG8NC3FZ57SFVDDW9T4,The casino had the ambiance of A palace of gold,The casino had a bad atmosphere,The casino had a good atmosphere,1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3PS7W85Z80CJG8NC3FZ57SFVDDW9T4,He played poker like A drunken sailor,He is a poor poker player,He is a great poker player,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3PS7W85Z80CJG8NC3FZ57SFVDDW9T4,He played poker like A computerized expert,He is a poor poker player,He is a great poker player,1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3WMINLGALCDGZAV69ZIFEDQBVDTCAQ,She is as envious as a starving racoon,she is greedy,she is nice,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3WMINLGALCDGZAV69ZIFEDQBVDTCAQ,She is as envious as a a nun,she is greedy,she is nice,1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3WMINLGALCDGZAV69ZIFEDQBVDTCAQ,The boss was as evil as the devil,the boss is mean,the boss is nice,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3WMINLGALCDGZAV69ZIFEDQBVDTCAQ,The boss was as evil as an angel,the boss is mean,the boss is nice,1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3WMINLGALCDGZAV69ZIFEDQBVDTCAQ,They are as excited as roaches near a pie,they are hyped,they don't care,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3WMINLGALCDGZAV69ZIFEDQBVDTCAQ,They are as excited as dead lizards,they are hyped,they don't care,1,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3E7TUJ2EGDWCZJRFHPZQ2OX9A05D94,The shirt had the polka dots of a tiger riding a zebra,The shirt did not have polka dots,The shirt was polka dotted,0,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3E7TUJ2EGDWCZJRFHPZQ2OX9A05D94,The shirt had the polka dots of a cheetah riding a cow,The shirt did not have polka dots,The shirt was polka dotted,1,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3E7TUJ2EGDWCZJRFHPZQ2OX9A05D94,The meal was the age of George Washington's great-grandmother,The meal was quite old,The meal isn't old at all,0,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3E7TUJ2EGDWCZJRFHPZQ2OX9A05D94,The meal was the age of the new iPhone really releasing later this year,The meal was quite old,The meal isn't old at all,1,0
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3E7TUJ2EGDWCZJRFHPZQ2OX9A05D94,Cleopatra had the beauty of the gods Venus and Hathor combined,Cleopatra was quite beautiful,Cleopatra was very ugly,0,1
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3E7TUJ2EGDWCZJRFHPZQ2OX9A05D94,Cleopatra had the beauty of the Ugly Duckling after being hit twice with the ugly stick,Cleopatra was quite beautiful,Cleopatra was very ugly,1,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3VA45EW49OXLEBF93LYDYCRPFDL1OY,The teacher has a heart of stone,cruel or stern nature,going with the flow,0,0
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3VA45EW49OXLEBF93LYDYCRPFDL1OY,The teacher has a heart of a river,cruel or stern nature,going with the flow,1,0
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3VA45EW49OXLEBF93LYDYCRPFDL1OY,My new boss has a computer brain,good with calculations,not so good with calculations,0,0
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3VA45EW49OXLEBF93LYDYCRPFDL1OY,My new boss has a stone brain,good with calculations,not so good with calculations,1,0
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3VA45EW49OXLEBF93LYDYCRPFDL1OY,My memory is clouded,confused not clear,knows everything and not foggy memory,0,0
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3VA45EW49OXLEBF93LYDYCRPFDL1OY,My memory is crystal clear,confused not clear,knows everything and not foggy memory,1,0
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3B837J3LDP6O586J8WU1O8J3G3BRSG,Love is as soft as a feather.,Love is gentle.,Love is harsh and hurtful.,0,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3B837J3LDP6O586J8WU1O8J3G3BRSG,Love is as hard as a car crash.,Love is gentle.,Love is harsh and hurtful.,1,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3B837J3LDP6O586J8WU1O8J3G3BRSG,Chess is as easy as finger painting.,Chess is very easy.,Chess is very hard.,0,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3B837J3LDP6O586J8WU1O8J3G3BRSG,Chess is as hard as a mountain.,Chess is very easy.,Chess is very hard.,1,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3B837J3LDP6O586J8WU1O8J3G3BRSG,She runs like a tank.,She runs slow.,She runs fast.,0,0
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3B837J3LDP6O586J8WU1O8J3G3BRSG,She runs like the ocean waves.,She runs slow.,She runs fast.,1,0
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3PMBY0YE28D2URL1HT4FIIFRPKCC9Q,The park has all the appeal of a garbage dump on a hot day.,The park is disgusting.,The park is enticing.,0,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3PMBY0YE28D2URL1HT4FIIFRPKCC9Q,The park has all the appeal of a free triple scoop ice cream cone on a hot day.,The park is disgusting.,The park is enticing.,1,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3PMBY0YE28D2URL1HT4FIIFRPKCC9Q,This blanket is as insulating as a wet tissue.,The blanket does not keep me warm.,The blanket keeps me very warm.,0,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3PMBY0YE28D2URL1HT4FIIFRPKCC9Q,This blanket is as insulating as an Alaskan snowsuit.,The blanket does not keep me warm.,The blanket keeps me very warm.,1,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3PMBY0YE28D2URL1HT4FIIFRPKCC9Q,The monster costume is as scary as a bunny in a blanket.,The costume is non threatening.,The costume is terrifying.,0,0
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3PMBY0YE28D2URL1HT4FIIFRPKCC9Q,The monster costume is as scary as a visit from my mother-in-law.,The costume is non threatening.,The costume is terrifying.,1,0
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,36TFCYNS45KJCVEF61OU9CYP9GYXHV,Love is as beautiful as a sunset,Love is beautiful,Love is ugly,0,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,36TFCYNS45KJCVEF61OU9CYP9GYXHV,Love is as beautiful as warthog,Love is beautiful,Love is ugly,1,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,36TFCYNS45KJCVEF61OU9CYP9GYXHV,The jacket was as trendy as Tik Tok,The jacket was trendy,The jacket was outdated,0,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,36TFCYNS45KJCVEF61OU9CYP9GYXHV,The jacket was as trendy as MySpace,The jacket was trendy,The jacket was outdated,1,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,36TFCYNS45KJCVEF61OU9CYP9GYXHV,The girl moved as fast as a cheetah,The girl was quick,The girl was slow,0,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,36TFCYNS45KJCVEF61OU9CYP9GYXHV,The girl moved as fast as a turtle,The girl was quick,The girl was slow,1,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3FFJ6VRIL2YBB0JO97H80ACTZO90IH,The girl was as sweet as cheesecake,The girl had a sweet personality.,The girl had a sour personality.,0,0
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3FFJ6VRIL2YBB0JO97H80ACTZO90IH,The girl was as sweet as a Warhead,The girl had a sweet personality.,The girl had a sour personality.,1,0
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3FFJ6VRIL2YBB0JO97H80ACTZO90IH,The girl's personality was as bitter as winter melon,The girl's personality was very bitter.,The girl's personality wasn't bitter at all.,0,1
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3FFJ6VRIL2YBB0JO97H80ACTZO90IH,The girl's personality was as bitter as vanilla ice cream,The girl's personality was very bitter.,The girl's personality wasn't bitter at all.,1,1
